User_Id,Search_Query,Search_Timestamp,Implied_Place_Id
46,cagar alam near me,2024-11-30 06:13:14,20.0
46,Best tempat ibadah,2024-07-09 05:29:14,190.0
46,Top rated budaya,2024-12-20 10:21:14,333.0
46,How to get to Tektona Waterpark,2025-02-06 00:25:14,281.0
46,Yogyakarta tourist attractions,2024-12-15 18:27:14,163.0
46,How to get to Pantai Kesirat,2024-07-21 11:46:14,201.0
46,Umbul Sidomukti reviews,2025-04-11 20:47:14,355.0
46,Photos of Jakarta Planetarium,2024-07-13 07:47:14,51.0
47,Things to do in Semarang,2024-11-06 19:21:14,297.0
47,Best tempat ibadah,2024-08-09 21:51:14,
47,Photos of Ocean Ecopark,2025-03-09 11:55:14,
47,Photos of Masjid Nasional Al-Akbar,2024-12-24 19:47:14,412.0
47,cagar alam near me,2024-08-30 10:50:14,399.0
47,bahari near me,2025-04-07 13:36:14,388.0
47,Photos of Taman Film,2025-02-16 22:00:14,294.0
47,cagar alam near me,2025-01-15 19:52:14,
47,Things to do in Semarang,2024-06-06 00:00:14,181.0
47,Bandung tourist attractions,2024-05-18 01:34:14,417.0
47,Best bahari,2024-05-25 10:51:14,
48,Things to do in Semarang,2024-07-17 07:42:14,295.0
48,Things to do in Jakarta,2024-12-05 05:49:14,390.0
48,Best cagar alam,2024-05-17 05:49:14,
48,Jakarta tourist attractions,2024-10-20 18:50:14,355.0
48,"How to get to Bukit Paralayang, Watugupit",2024-08-31 12:57:14,161.0
48,tempat ibadah near me,2025-01-18 05:36:14,135.0
48,Photos of Desa Wisata Tembi,2024-06-13 08:33:14,205.0
48,Rumah Batik reviews,2025-01-14 20:49:14,
48,Surabaya tourist attractions,2024-12-27 01:07:14,282.0
49,How to get to Taman Impian Jaya Ancol,2024-12-19 09:27:14,6.0
49,Photos of Sumur Gumuling,2024-05-31 19:25:14,
49,Photos of Patung Buddha Empat Rupa,2024-07-15 01:23:14,
49,Surabaya tourist attractions,2024-07-10 10:59:14,164.0
49,tempat ibadah near me,2024-05-09 20:15:14,
49,Things to do in Semarang,2024-08-24 09:06:14,
49,Top rated budaya,2025-02-15 18:36:14,72.0
49,Photos of Pantai Krakal,2024-08-06 16:57:14,185.0
50,Top rated bahari,2024-06-15 07:37:14,
50,Alive Museum Ancol reviews,2024-10-01 03:45:14,83.0
50,Taman Sejarah Bandung entrance fee,2024-11-04 13:22:14,285.0
50,Bandung tourist attractions,2025-01-28 14:19:14,57.0
50,Things to do in Jakarta,2025-01-26 08:14:14,
50,Things to do in Yogyakarta,2024-06-26 17:52:14,
50,Things to do in Jakarta,2025-02-12 14:50:14,354.0
50,Is Situ Cileunca kid-friendly?,2024-07-23 06:28:14,304.0
50,Things to do in Yogyakarta,2024-07-03 21:28:14,
50,Is Roemah Seni Sarasvati kid-friendly?,2024-08-25 11:37:14,
50,Jakarta tourist attractions,2024-10-24 00:18:14,272.0
50,How to get to Museum Satria Mandala,2025-03-30 10:43:14,
50,Jakarta tourist attractions,2025-01-14 22:47:14,
50,bahari near me,2025-01-03 20:09:14,347.0
51,Yogyakarta tourist attractions,2024-05-20 05:09:14,67.0
51,Is Taman Bunga Celosia kid-friendly?,2024-06-06 00:46:14,
51,Best tempat ibadah,2024-07-31 14:12:14,
51,How to get to Gedung Sate,2025-03-28 16:34:14,213.0
51,Jakarta tourist attractions,2024-06-01 04:08:14,282.0
51,Things to do in Yogyakarta,2024-07-28 22:06:14,34.0
52,pusat perbelanjaan near me,2024-11-04 21:33:14,72.0
52,How to get to Watu Lumbung,2024-12-10 08:38:14,131.0
52,Masjid Al-Imtizaj reviews,2024-11-28 00:11:14,303.0
52,How to get to Pantai Baruna,2024-11-25 02:21:14,
52,How to get to Rainbow Garden,2024-10-11 13:21:14,332.0
52,budaya near me,2024-05-22 12:43:14,
52,Hutan Pinus Kayon entrance fee,2024-04-21 14:06:14,374.0
53,taman hiburan near me,2024-12-31 16:31:14,
53,Top rated taman hiburan,2024-06-26 11:55:14,
53,How to get to Pantai Sadranan,2024-09-04 08:37:14,188.0
53,Best tempat ibadah,2025-01-16 02:12:14,
53,Best tempat ibadah,2024-06-11 02:19:14,
53,Is Candi Borobudur kid-friendly?,2024-09-27 12:05:14,
53,How to get to Museum Benteng Vredeburg Yogyakarta,2024-09-23 01:51:14,88.0
53,Things to do in Surabaya,2025-02-10 03:14:14,
53,Top rated taman hiburan,2025-01-11 02:18:14,418.0
53,Is Puncak Segoro kid-friendly?,2025-03-28 02:11:14,
53,Surabaya tourist attractions,2024-04-20 09:56:14,262.0
54,taman hiburan near me,2024-09-05 12:44:14,36.0
54,Photos of Pelabuhan Marina,2024-09-08 22:24:14,9.0
54,Stone Garden Citatah reviews,2024-12-03 15:38:14,230.0
54,Top rated bahari,2024-06-14 20:45:14,216.0
54,Photos of Tafso Barn,2025-02-10 19:56:14,314.0
55,pusat perbelanjaan near me,2024-08-23 16:43:14,
55,How to get to Desa Wisata Sungai Code Jogja Kota,2024-05-22 18:56:14,
55,Best pusat perbelanjaan,2025-01-29 12:43:14,233.0
55,pusat perbelanjaan near me,2025-04-03 22:28:14,
55,cagar alam near me,2024-05-23 09:08:14,
55,Top rated bahari,2024-11-19 21:14:14,
55,Photos of Monumen Batik Yogyakarta,2025-01-24 03:37:14,102.0
55,Goa Pindul entrance fee,2024-07-31 11:01:14,
55,Things to do in Semarang,2024-09-16 13:08:14,
55,Photos of Curug Malela,2024-12-19 11:05:14,
55,Photos of Masjid Daarut Tauhiid Bandung,2024-08-31 02:58:14,278.0
55,pusat perbelanjaan near me,2024-05-03 18:47:14,
55,Photos of Taman Lansia,2024-06-21 06:42:14,
56,Curug Cipanas entrance fee,2024-05-11 15:26:14,275.0
56,budaya near me,2024-04-17 15:05:14,
56,Is Sudut Pandang Bandung kid-friendly?,2024-04-22 20:45:14,268.0
56,budaya near me,2024-09-11 18:29:14,
56,Monumen Nasional entrance fee,2025-02-08 19:06:14,
56,Photos of Tirto Argo Siwarak,2024-07-17 10:13:14,366.0
56,pusat perbelanjaan near me,2024-05-14 11:34:14,
56,Museum Mandala Wangsit Siliwangi entrance fee,2025-04-12 16:16:14,265.0
56,Yogyakarta tourist attractions,2025-02-22 16:44:14,259.0
56,Is Situs Warungboto kid-friendly?,2024-10-25 01:31:14,91.0
56,Pantai Baruna entrance fee,2024-11-28 08:37:14,343.0
56,Photos of Pulau Tidung,2024-07-25 10:20:14,10.0
56,Best cagar alam,2024-05-21 17:49:14,
56,Things to do in Yogyakarta,2024-06-07 16:20:14,261.0
57,Surabaya tourist attractions,2024-10-15 10:31:14,207.0
57,Air Terjun Kali Pancur reviews,2024-11-07 21:37:14,360.0
57,Things to do in Bandung,2025-02-11 00:18:14,
57,Pantai Drini entrance fee,2024-04-30 09:34:14,191.0
57,Bandung tourist attractions,2025-02-21 00:59:14,347.0
57,Taman Pintar Yogyakarta reviews,2024-11-29 08:26:14,
57,Ciputra Waterpark reviews,2025-04-12 00:12:14,410.0
57,Is Monumen Kapal Selam kid-friendly?,2025-03-16 13:04:14,
58,Monumen Tugu Pahlawan entrance fee,2024-12-18 10:30:14,419.0
58,Taman Impian Jaya Ancol reviews,2024-06-12 01:20:14,6.0
58,Photos of Kidzania,2024-10-28 17:31:14,19.0
58,Best tempat ibadah,2025-03-28 16:47:14,
58,Surabaya Museum (Gedung Siola) entrance fee,2024-05-25 18:55:14,
58,How to get to Museum Sepuluh Nopember Kota Surabaya,2025-02-28 05:19:14,
58,Pantai Sepanjang entrance fee,2024-05-02 13:52:14,184.0
58,Masjid Kapal Semarang reviews,2025-02-22 22:29:14,358.0
58,Top rated taman hiburan,2024-08-26 00:21:14,391.0
58,Surabaya tourist attractions,2025-02-24 00:51:14,246.0
58,Photos of Kidzania,2024-08-18 23:22:14,19.0
59,Is Jembatan Kota Intan kid-friendly?,2025-02-01 01:06:14,16.0
59,Best bahari,2024-05-02 01:21:14,
59,tempat ibadah near me,2024-07-17 08:48:14,276.0
59,Jakarta tourist attractions,2024-07-20 06:16:14,152.0
59,Taman Miniatur Kereta Api entrance fee,2024-06-30 11:31:14,
59,Top rated budaya,2025-02-26 13:18:14,259.0
59,Masjid Kapal Semarang entrance fee,2024-12-26 23:40:14,358.0
59,Things to do in Yogyakarta,2024-05-08 16:42:14,
59,Best cagar alam,2024-09-10 12:20:14,15.0
59,Photos of Kampoeng Kopi Banaran,2024-10-11 09:21:14,382.0
59,Jakarta tourist attractions,2024-06-18 15:28:14,240.0
60,budaya near me,2024-10-28 07:39:14,
60,Taman Bunga Celosia reviews,2024-06-17 14:20:14,359.0
60,How to get to Kebun Bibit Wonorejo,2025-03-01 17:17:14,406.0
60,Photos of Water Park Bandung Indah,2024-09-10 03:02:14,
60,cagar alam near me,2024-06-24 15:01:14,266.0
60,Taman Budaya Jawa Barat reviews,2024-05-27 22:41:14,
60,Jakarta tourist attractions,2025-01-17 02:45:14,
60,Kebun Teh Nglinggo reviews,2025-02-08 09:19:14,166.0
60,Things to do in Jakarta,2024-08-26 08:58:14,
60,Top rated cagar alam,2024-06-01 17:24:14,
60,Perkebunan Teh Malabar reviews,2024-11-28 10:50:14,307.0
60,Yogyakarta tourist attractions,2025-02-25 11:55:14,
61,Top rated bahari,2024-10-17 19:59:14,212.0
61,How to get to Alun-alun Utara Keraton Yogyakarta,2024-09-02 19:57:14,
61,Studio Alam Gamplong entrance fee,2024-05-25 18:03:14,130.0
61,Top rated tempat ibadah,2024-06-25 19:11:14,
61,Taman Pelangi Yogyakarta entrance fee,2024-08-13 11:23:14,
61,Tirto Argo Siwarak entrance fee,2025-04-01 15:48:14,366.0
61,Curug Tilu Leuwi Opat reviews,2024-07-28 04:50:14,
61,Taman Film entrance fee,2024-08-26 05:25:14,294.0
61,Photos of Pantai Ngrenehan,2025-03-04 00:35:14,196.0
62,Yogyakarta tourist attractions,2024-08-03 06:18:14,
62,Things to do in Surabaya,2024-08-25 08:28:14,
62,Taman Balai Kota Bandung entrance fee,2025-04-09 21:27:14,236.0
62,Cibubur Garden Diary (Cibugary) entrance fee,2025-01-20 23:04:14,
62,Best budaya,2024-06-04 01:41:14,
63,Semarang tourist attractions,2024-10-31 19:47:14,284.0
63,Bandung tourist attractions,2024-10-14 15:19:14,356.0
63,Is NuArt Sculpture Park kid-friendly?,2024-05-22 17:49:14,248.0
63,Is Jakarta Aquarium dan Safari kid-friendly?,2024-09-23 21:43:14,45.0
63,Photos of Pantai Ngobaran,2024-06-29 08:07:14,155.0
63,Things to do in Jakarta,2024-09-06 13:11:14,407.0
63,Things to do in Surabaya,2024-09-20 00:32:14,60.0
64,Top rated pusat perbelanjaan,2024-05-28 05:13:14,380.0
64,Best taman hiburan,2024-10-19 16:58:14,
64,tempat ibadah near me,2024-05-13 03:49:14,97.0
64,Things to do in Surabaya,2025-01-28 06:09:14,337.0
64,Surabaya North Quay reviews,2024-04-26 18:41:14,405.0
64,Jakarta tourist attractions,2024-09-11 07:41:14,137.0
64,How to get to Museum Gedung Sate,2024-10-10 06:55:14,
64,Taman Lapangan Banteng reviews,2024-12-05 14:52:14,
64,Things to do in Yogyakarta,2024-12-09 20:06:14,290.0
64,Goa Cerme entrance fee,2024-06-11 19:03:14,149.0
64,Is Jembatan Kota Intan kid-friendly?,2024-07-13 05:43:14,16.0
64,Semarang tourist attractions,2025-01-19 00:30:14,
64,Things to do in Bandung,2024-08-16 00:41:14,269.0
65,Pulau Semak Daun reviews,2025-03-05 12:57:14,46.0
65,Semarang tourist attractions,2025-01-22 14:25:14,
65,Things to do in Jakarta,2024-10-30 17:35:14,50.0
65,Top rated cagar alam,2024-09-02 11:17:14,
65,Is Pantai Ngandong kid-friendly?,2025-03-15 19:37:14,
65,Photos of Kampung Batu Malakasari,2024-04-19 15:21:14,
65,Best pusat perbelanjaan,2025-01-31 02:22:14,216.0
65,budaya near me,2024-04-21 17:42:14,
65,taman hiburan near me,2024-09-09 01:29:14,60.0
65,Jalan Braga reviews,2024-12-01 10:25:14,212.0
65,Bandung tourist attractions,2024-11-26 05:51:14,
65,Best cagar alam,2024-09-22 06:48:14,401.0
65,Yogyakarta tourist attractions,2024-09-01 17:31:14,255.0
65,taman hiburan near me,2025-04-06 20:19:14,
66,Hutan Pinus Asri reviews,2025-03-27 08:33:14,
66,Puncak Gunung Api Purba - Nglanggeran entrance fee,2024-11-23 00:01:14,139.0
66,Yogyakarta tourist attractions,2024-07-15 11:33:14,
66,bahari near me,2024-10-09 03:09:14,201.0
66,Photos of Gereja Tiberias Indonesia Bandung,2024-10-19 00:43:14,280.0
66,Bandung tourist attractions,2024-08-22 10:32:14,30.0
66,How to get to Taman Keputran,2025-01-18 03:20:14,401.0
66,Trans Studio Bandung reviews,2024-07-25 03:01:14,214.0
67,Plaza Indonesia reviews,2024-06-20 05:25:14,80.0
67,How to get to Pasar Tanah Abang,2024-05-25 11:19:14,25.0
67,How to get to Pelabuhan Marina,2025-03-17 20:31:14,
67,Photos of Kota Lama Semarang,2024-11-12 04:32:14,
67,Best pusat perbelanjaan,2024-11-21 04:52:14,182.0
67,Best budaya,2024-09-20 23:42:14,
67,Photos of Klenteng Sanggar Agung,2025-02-28 09:56:14,
67,Museum Joang 45 entrance fee,2024-12-18 11:54:14,
68,tempat ibadah near me,2024-08-18 13:46:14,
68,Photos of Pantai Krakal,2025-01-21 13:14:14,
68,Top rated budaya,2025-02-03 00:55:14,325.0
68,bahari near me,2024-12-26 12:25:14,
68,Wot Batu reviews,2024-12-04 14:39:14,262.0
68,Things to do in Jakarta,2024-10-03 20:55:14,
68,Is Caringin Tilu kid-friendly?,2025-03-26 13:28:14,266.0
68,Glamping Lakeside Rancabali reviews,2024-04-24 20:09:14,321.0
68,Best tempat ibadah,2025-03-31 22:34:14,409.0
68,Sudut Pandang Bandung reviews,2025-01-19 14:29:14,
68,Is Pantai Indrayanti kid-friendly?,2024-09-16 06:20:14,172.0
68,Photos of Desa Wisata Sungai Code Jogja Kota,2024-05-23 12:48:14,95.0
68,Top rated bahari,2024-09-18 02:29:14,
69,Best pusat perbelanjaan,2024-05-18 15:22:14,259.0
69,Top rated tempat ibadah,2024-07-07 12:26:14,314.0
69,Things to do in Jakarta,2025-03-04 04:56:14,229.0
69,Photos of Observatorium Bosscha,2024-11-05 08:27:14,309.0
69,How to get to Museum TNI AL Loka Jala Crana,2025-03-27 03:20:14,413.0
69,Photos of Pulau Pramuka,2024-12-29 21:16:14,
69,How to get to Taman Flora Bratang Surabaya,2025-03-23 06:19:14,
69,Photos of Museum Tengah Kebun,2024-05-29 02:55:14,74.0
69,Kampoeng Kopi Banaran reviews,2025-01-01 01:19:14,
69,Bandung tourist attractions,2024-11-07 21:47:14,398.0
69,Is Taman Pelangi Yogyakarta kid-friendly?,2024-11-08 14:03:14,
69,How to get to GPIB Immanuel Semarang (Gereja Blenduk),2025-04-12 23:49:14,352.0
69,Is Sendang Geulis Kahuripan kid-friendly?,2025-02-08 19:25:14,
69,Photos of Pantai Baruna,2025-03-28 04:02:14,
70,Taman Harmoni Keputih reviews,2024-07-18 04:22:14,
70,Top rated bahari,2025-03-19 13:13:14,
70,Photos of Galeri Nasional Indonesia,2025-02-28 00:29:14,40.0
70,Things to do in Bandung,2024-07-20 15:24:14,
70,Rumah Sipitung entrance fee,2024-12-31 23:56:14,
70,Is Klenteng Sanggar Agung kid-friendly?,2024-09-09 13:22:14,
71,Desa Wisata Rumah Domes/Teletubbies reviews,2024-10-03 20:19:14,145.0
71,Photos of Taman Lalu Lintas Ade Irma Suryani Nasution,2025-03-16 06:45:14,240.0
71,taman hiburan near me,2024-10-20 20:53:14,16.0
71,tempat ibadah near me,2025-03-04 11:01:14,50.0
71,Photos of Watu Gunung Ungaran,2024-05-11 23:38:14,388.0
71,Pantai Goa Cemara entrance fee,2024-07-24 16:33:14,126.0
71,Things to do in Bandung,2024-10-20 16:17:14,
71,Wisata Alam Mangrove Angke reviews,2025-03-04 17:18:14,31.0
71,Curug Anom reviews,2024-05-26 10:35:14,
71,Things to do in Bandung,2024-05-27 14:51:14,
71,Top rated pusat perbelanjaan,2024-11-05 11:26:14,104.0
71,Is Bukit Jamur kid-friendly?,2025-02-01 11:21:14,
72,Best tempat ibadah,2024-06-28 03:14:14,285.0
72,Photos of Pantai Patihan,2025-03-07 06:48:14,152.0
72,Things to do in Jakarta,2024-05-24 08:22:14,
72,Things to do in Semarang,2024-10-17 05:59:14,228.0
72,Top rated cagar alam,2024-11-04 02:04:14,
72,How to get to Jakarta Aquarium dan Safari,2024-11-05 16:43:14,45.0
72,Best bahari,2024-11-20 13:41:14,
73,How to get to Rumah Sipitung,2025-01-25 11:33:14,53.0
73,Is Pulau Pari kid-friendly?,2024-04-28 12:41:14,
73,How to get to Wisata Mangrove Tapak,2024-07-06 17:05:14,349.0
73,Photos of Taman Pintar Yogyakarta,2025-01-17 08:04:14,85.0
73,Best pusat perbelanjaan,2025-03-30 14:50:14,
73,Things to do in Surabaya,2024-06-30 08:24:14,
73,Things to do in Jakarta,2024-11-21 05:11:14,381.0
73,Jembatan Kota Intan reviews,2025-02-13 09:42:14,16.0
73,The Lost World Castle entrance fee,2024-07-27 12:56:14,114.0
73,How to get to Kebun Teh Nglinggo,2024-07-14 11:41:14,166.0
73,Semarang tourist attractions,2025-01-08 21:55:14,24.0
73,Best budaya,2024-09-29 22:40:14,187.0
73,Things to do in Yogyakarta,2024-11-08 10:40:14,
74,Best bahari,2024-05-28 15:35:14,297.0
74,cagar alam near me,2025-01-17 18:49:14,173.0
74,Top rated bahari,2025-03-28 01:48:14,1.0
74,Is Taman Ismail Marzuki kid-friendly?,2025-03-05 22:25:14,48.0
74,Things to do in Surabaya,2025-01-05 11:53:14,
74,Is Kenjeran Park kid-friendly?,2024-06-29 23:25:14,404.0
74,Jakarta tourist attractions,2025-02-19 21:28:14,33.0
75,Top rated budaya,2025-03-12 18:21:14,236.0
75,Photos of Taman Flora Bratang Surabaya,2024-12-22 23:12:14,436.0
75,Bandung tourist attractions,2025-01-23 13:02:14,289.0
75,Photos of Green Village Gedangsari,2024-09-16 19:51:14,
75,tempat ibadah near me,2024-11-10 07:10:14,
75,Photos of Tebing Karaton,2025-04-09 02:37:14,219.0
75,Best taman hiburan,2025-01-13 06:12:14,233.0
75,Top rated bahari,2024-09-20 03:46:14,175.0
75,Things to do in Bandung,2024-10-08 15:36:14,
75,Semarang tourist attractions,2024-07-17 18:16:14,151.0
75,cagar alam near me,2024-10-01 14:57:14,232.0
76,Top rated taman hiburan,2024-07-26 11:55:14,164.0
76,How to get to Curug Cipanas,2024-10-06 06:37:14,275.0
76,Kampung Korea Bandung reviews,2024-08-29 21:19:14,
76,Jakarta tourist attractions,2024-06-17 08:24:14,205.0
76,cagar alam near me,2024-09-11 23:59:14,141.0
76,How to get to Air Terjun Kali Pancur,2024-12-05 01:01:14,
76,Top rated tempat ibadah,2024-04-18 19:43:14,
76,bahari near me,2024-07-18 02:30:14,209.0
76,taman hiburan near me,2024-06-26 17:00:14,
76,Surabaya tourist attractions,2024-11-28 14:32:14,
76,Photos of Upside Down World Bandung,2024-08-31 14:53:14,249.0
76,Best cagar alam,2024-09-05 05:57:14,
77,Air Terjun Kedung Pedut reviews,2025-03-19 19:21:14,132.0
77,Things to do in Surabaya,2024-06-11 02:47:14,
77,Best tempat ibadah,2025-03-09 21:24:14,
77,budaya near me,2024-04-21 18:27:14,
77,How to get to Kawasan Malioboro,2025-04-12 10:36:14,
77,Is Wisata Agro Edukatif Istana Susu Cibugary kid-friendly?,2025-01-17 11:49:14,28.0
78,Things to do in Jakarta,2025-02-06 05:42:14,366.0
78,budaya near me,2025-02-10 17:29:14,
78,Ciwangun Indah Camp Official reviews,2025-01-28 22:22:14,261.0
78,Jakarta tourist attractions,2024-05-18 01:19:14,333.0
78,pusat perbelanjaan near me,2025-01-13 03:42:14,
78,Taman Hutan Raya Ir. H. Juanda reviews,2024-09-10 17:52:14,312.0
78,Klenteng Jin De Yuan reviews,2024-10-27 22:29:14,
78,Top rated bahari,2024-05-08 08:46:14,
78,Surabaya tourist attractions,2025-04-05 00:42:14,208.0
78,Best cagar alam,2024-12-24 02:55:14,155.0
79,Things to do in Yogyakarta,2024-06-24 05:03:14,
79,Photos of Kampung Wisata Kadipaten,2024-07-20 12:56:14,99.0
79,Best tempat ibadah,2024-12-15 17:19:14,341.0
79,Best bahari,2025-01-20 19:48:14,62.0
79,Best cagar alam,2024-08-09 07:39:14,355.0
79,How to get to Kebun Binatang Surabaya,2024-12-25 00:18:14,
79,Galeri Nasional Indonesia reviews,2024-09-21 14:58:14,40.0
79,Yogyakarta tourist attractions,2024-05-28 01:00:14,239.0
79,Yogyakarta tourist attractions,2024-07-12 08:38:14,290.0
79,Things to do in Surabaya,2025-01-25 04:22:14,51.0
79,Photos of Jakarta Planetarium,2024-04-29 07:00:14,
79,Best tempat ibadah,2025-01-20 06:26:14,201.0
80,Museum Fatahillah entrance fee,2024-10-30 08:54:14,
80,bahari near me,2024-08-13 17:57:14,
80,Is Taman Hutan Raya Ir. H. Djuanda kid-friendly?,2025-01-24 11:52:14,215.0
80,Photos of Masjid Al-Imtizaj,2024-10-21 08:13:14,303.0
80,Top rated tempat ibadah,2024-11-27 01:46:14,55.0
80,Grojogan Watu Purbo Bangunrejo reviews,2025-01-20 07:23:14,136.0
81,Taman Budaya Yogyakarta entrance fee,2024-08-06 01:28:14,100.0
81,Is Taman Ekspresi Dan Perpustakaan kid-friendly?,2024-07-22 09:16:14,407.0
81,bahari near me,2024-09-13 00:20:14,
81,Is Monumen Bambu Runcing Surabaya kid-friendly?,2025-02-03 02:49:14,428.0
81,Lava Bantal entrance fee,2025-03-29 16:10:14,119.0
81,Best bahari,2024-12-12 11:27:14,
81,Is Taman Sungai Mudal kid-friendly?,2025-03-01 08:37:14,
81,Best bahari,2024-05-24 16:12:14,129.0
81,How to get to Pantai Greweng,2024-04-30 06:40:14,
81,Photos of Danau Rawa Pening,2024-09-26 00:44:14,
81,Is Bukit Lintang Sewu kid-friendly?,2024-10-05 05:27:14,129.0
81,Best pusat perbelanjaan,2025-02-07 20:11:14,237.0
82,How to get to Taman Sejarah Bandung,2024-10-23 11:15:14,
82,budaya near me,2025-01-27 19:59:14,355.0
82,Surabaya tourist attractions,2024-07-22 16:55:14,125.0
82,bahari near me,2024-05-02 21:15:14,358.0
82,Photos of Upside Down World Bandung,2024-09-05 11:02:14,249.0
82,cagar alam near me,2024-05-15 21:54:14,249.0
82,How to get to Jogja Bay Pirates Adventure Waterpark,2024-07-07 02:03:14,183.0
82,How to get to Taman Jomblo,2024-08-04 08:23:14,
82,tempat ibadah near me,2025-04-02 16:44:14,297.0
83,budaya near me,2024-08-17 22:33:14,152.0
83,Things to do in Bandung,2024-08-28 00:32:14,157.0
83,Margasatwa Muara Angke reviews,2025-03-16 15:43:14,
83,Things to do in Yogyakarta,2025-04-12 13:23:14,71.0
83,taman hiburan near me,2024-09-02 16:59:14,
83,pusat perbelanjaan near me,2024-09-02 20:54:14,258.0
83,House of Sampoerna reviews,2024-05-01 17:05:14,429.0
83,How to get to Museum Kereta Ambarawa,2025-04-11 00:20:14,373.0
83,Top rated cagar alam,2024-10-13 15:09:14,315.0
84,Museum Tengah Kebun reviews,2024-08-07 12:54:14,74.0
84,Photos of Lava Bantal,2024-06-03 13:07:14,119.0
84,Is Taman Pelangi kid-friendly?,2024-07-17 20:21:14,
84,GunungTangkuban perahu entrance fee,2024-08-10 07:10:14,211.0
84,Yogyakarta tourist attractions,2024-12-21 18:25:14,44.0
84,Yogyakarta tourist attractions,2025-04-05 16:39:14,
84,How to get to Desa Wisata Pulesari,2024-08-17 22:48:14,204.0
84,Monumen Nasional entrance fee,2024-11-15 12:26:14,1.0
84,How to get to Pasar Seni,2024-09-17 22:48:14,15.0
84,Things to do in Yogyakarta,2024-12-12 12:56:14,347.0
84,Atlantis Water Adventure entrance fee,2024-09-16 09:34:14,5.0
84,Kebun Tanaman Obat Sari Alam entrance fee,2024-08-09 08:01:14,323.0
85,Yogyakarta tourist attractions,2025-03-13 23:38:14,69.0
85,Surabaya tourist attractions,2024-08-26 01:25:14,353.0
85,Museum Mandala Wangsit Siliwangi reviews,2024-08-30 07:17:14,265.0
85,Things to do in Jakarta,2024-12-08 20:47:14,68.0
85,Is Gunung Lalakon kid-friendly?,2025-03-27 10:55:14,298.0
85,Photos of Pantai Cipta,2024-11-04 16:42:14,350.0
85,Sanghyang Heuleut entrance fee,2025-01-22 14:15:14,300.0
86,Jakarta Aquarium dan Safari entrance fee,2024-06-27 09:08:14,45.0
86,Top rated taman hiburan,2024-06-06 10:18:14,
86,Top rated budaya,2024-10-14 09:45:14,282.0
86,Semarang Contemporary Art Gallery reviews,2024-10-09 03:01:14,354.0
86,Is Gereja Katedral Santo Petrus Bandung kid-friendly?,2024-08-27 02:24:14,264.0
86,taman hiburan near me,2024-10-19 02:29:14,284.0
86,bahari near me,2024-12-05 07:48:14,
86,How to get to Pasar Tanah Abang,2024-06-24 20:35:14,25.0
86,Things to do in Yogyakarta,2024-11-06 01:17:14,
86,Surabaya tourist attractions,2025-04-11 01:13:14,
87,Top rated budaya,2024-10-18 04:24:14,296.0
87,How to get to Taman Budaya Jawa Barat,2024-08-29 08:49:14,
87,Is Taman Kupu-Kupu Cihanjuang kid-friendly?,2024-05-15 12:43:14,
87,Top rated pusat perbelanjaan,2024-04-17 02:25:14,411.0
87,Is Puncak Pinus Becici kid-friendly?,2025-02-18 05:48:14,111.0
87,How to get to Taman Badak,2025-02-27 05:52:14,
87,Best tempat ibadah,2024-09-25 17:25:14,
87,Photos of Sanghyang Heuleut,2024-12-23 10:44:14,300.0
87,How to get to Indonesia Kaya Park,2024-08-12 11:59:14,346.0
87,Taman Prestasi reviews,2024-10-13 18:38:14,
88,Semarang tourist attractions,2024-09-12 09:34:14,173.0
88,Is Bumi Perkemahan Batu Kuda kid-friendly?,2024-07-03 08:30:14,269.0
88,Waterboom PIK (Pantai Indah Kapuk) entrance fee,2024-09-30 10:40:14,
88,Best budaya,2024-10-18 11:46:14,350.0
88,Things to do in Yogyakarta,2024-11-20 11:34:14,
89,Pantai Sedahan reviews,2024-07-20 16:35:14,199.0
89,Is Tafso Barn kid-friendly?,2025-03-15 14:58:14,314.0
89,Monumen Yogya Kembali entrance fee,2024-11-27 03:25:14,97.0
89,Photos of Candi Borobudur,2024-04-20 10:44:14,170.0
89,Best budaya,2024-08-31 22:36:14,
89,Is Desa Wisata Tembi kid-friendly?,2025-03-11 10:04:14,205.0
89,Best cagar alam,2025-04-11 14:54:14,289.0
89,How to get to Flower Farm Setiya Aji,2024-05-17 06:28:14,391.0
89,How to get to Pulau Pari,2025-02-08 22:57:14,12.0
89,Top rated budaya,2024-11-24 06:43:14,132.0
89,Photos of Curug Luhur Waterfall,2024-08-15 19:32:14,315.0
89,Is Desa Wisata Sungai Code Jogja Kota kid-friendly?,2024-10-17 04:02:14,95.0
89,Is Museum Fatahillah kid-friendly?,2024-06-22 03:28:14,17.0
89,Things to do in Yogyakarta,2025-04-07 22:56:14,146.0
90,Surabaya tourist attractions,2024-07-11 16:41:14,
90,Top rated tempat ibadah,2024-06-22 14:07:14,350.0
90,budaya near me,2025-03-20 18:06:14,
90,Photos of Gedung Agung Yogyakarta,2024-05-20 20:18:14,113.0
90,Photos of Jembatan Kota Intan,2024-10-18 15:49:14,16.0
90,Best tempat ibadah,2024-04-27 23:32:14,349.0
90,budaya near me,2024-08-30 06:51:14,139.0
90,cagar alam near me,2024-04-16 20:12:14,417.0
90,Is Taman Lapangan Banteng kid-friendly?,2024-11-28 19:54:14,57.0
90,Is Wisata Kuliner Pecenongan kid-friendly?,2024-04-19 13:56:14,29.0
